"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Mb0465C",82.9204554046611,-0.233699874871524,0.27749786167132,0,1,1
"Mb1765C",336.101025055973,-0.232888255273962,0.138522103029969,0,1,1
"Mb3851",1177.32526088493,-0.232268975281259,0.127192171985781,0,1,1
"Mb0978C",291.594484959323,-0.232255766003975,0.146420994108594,0,1,1
"Mb2042",319.362701063537,-0.23217095529202,0.137140184617645,0,1,1
"Mb3749C",10096.3785185784,-0.232035406111273,0.107904463817,0,1,1
"Mb0714",4514.48698697627,-0.231154908353353,0.195413647748299,0,1,1
"Mb0635",1191.10446975645,-0.230936253562058,0.147103997421848,0,1,1
"Mb3400C",6223.27709937881,-0.230247966859265,0.151915196965773,0,1,1
"Mb0504C",359.266911021253,-0.229823844781354,0.1720109163158,0,1,1
"Mb0939C",223.15786090336,-0.229491516873251,0.236961199605586,0,1,1
"Mb1123",9545.08304639732,-0.229454175720228,0.0965386305762355,0,1,1
"BQ2027_PROY",384.52042917523,-0.229130392510806,0.147240451649668,0,1,1
"Mb0096C",735.856954867256,-0.228634849415044,0.111484239646857,0,1,1
"Mb2147",59.943897709302,-0.228596394752688,0.277440984231316,0,1,1
"Mb1187",6397.27745537853,-0.228226863020251,0.0894674015504854,0,1,1
"Mb1543C",375.627252543162,-0.228031145871844,0.132421985782708,0,1,1
"Mb1632",563.751267127104,-0.227653180049279,0.137214302724378,0,1,1
"Mb1851",2672.17746473026,-0.227439185175867,0.0993494498878702,0,1,1
"Mb1633",3182.60279163688,-0.226960856587072,0.152604214530329,0,1,1
"Mb0872",145.17553279375,-0.226363655415769,0.207149316306334,0,1,1
"Mb0818C",183.696794708263,-0.22612388067914,0.205952234138463,0,1,1
"Mb0153",3539.2340675185,-0.223135865051496,0.126310662149262,0,1,1
"Mb3344C",175.519063662903,-0.222980610255049,0.236116332555076,0,1,1
"Mb0690",1919.91369962624,-0.222822641552265,0.0928560682000228,0,1,1
"Mb1814",286.112622062983,-0.222479452047805,0.168597346728742,0,1,1
"Mb0629",511.651695806758,-0.221654306797202,0.121030443617915,0,1,1
"Mb1592C",5933.06385149233,-0.221417272405901,0.105286495538762,0,1,1
"Mb3272C",7156.39396620324,-0.221140838382483,0.10269557696646,0,1,1
"Mb3180",17319.9640047908,-0.220628914839143,0.0950195533172556,0,1,1
"Mb1500",1657.14351186153,-0.220328414979348,0.193142682380852,0,1,1
"Mb1014",167.022044631023,-0.22027542927935,0.242078730681315,0,1,1
"Mb2595",1106.41406296364,-0.219654228475397,0.141299375712154,0,1,1
"Mb3793C",509.54036336347,-0.219498203715922,0.118817730904367,0,1,1
"Mb1736",3997.26035246921,-0.218646959698248,0.114495236784353,0,1,1
"Mb1148",2037.55037183831,-0.218524136079168,0.126188014370858,0,1,1
"Mb3312",4204.13589697059,-0.216587347985455,0.100115864295504,0,1,1
"Mb3795",1156.20144440752,-0.215314016670566,0.109025338150054,0,1,1
"Mb0744",12523.707671856,-0.214734143642548,0.112174863743716,0,1,1
"Mb0689",3540.98734397311,-0.214688775277402,0.103584006773748,0,1,1
"Mb0431C",11753.6244104229,-0.214513522807657,0.0916019550572237,0,1,1
"Mb3285C",6170.26118593086,-0.214475299046818,0.107542883562995,0,1,1
"Mb1735",4559.58174963557,-0.21447317615183,0.112183818209548,0,1,1
"Mb3804",2977.94980651871,-0.214467724337038,0.0878492956397482,0,1,1
"Mb3650C",1942.24327430952,-0.213665484904185,0.115631135926108,0,1,1
"Mb3132C",3871.17500308896,-0.213221369063396,0.112318362941194,0,1,1
"Mb1292C",1273.15480317937,-0.213039554539781,0.12043597308014,0,1,1
"Mb1622",4167.99469388593,-0.212348201322774,0.0867310894557296,0,1,1
"Mb3682C",1119.82073298012,-0.212100665148869,0.14307836416184,0,1,1
"Mb1572",1231.96564076932,-0.211997780217772,0.144529836476694,0,1,1
"Mb0288",321.115068440144,-0.211433257502307,0.239683567038012,0,1,1
"Mb3599C",1557.80478227813,-0.210532774443164,0.13187399172515,0,1,1
"Mb2260C",370.878620557433,-0.209433298426781,0.19488155772351,0,1,1
"Mb1115",1186.80171730573,-0.208929173244067,0.098503064316861,0,1,1
"Mb3271C",1412.73264346576,-0.208826711614373,0.105295322104759,0,1,1
"Mb1864C",577.881445843091,-0.20869445655986,0.163882481651043,0,1,1
"Mb0571",1750.55402899196,-0.208524002869136,0.0939586918196791,0,1,1
"Mb3012C",7290.66479247022,-0.20826544401504,0.2079287857922,0,1,1
"Mb2619C",3068.78997150497,-0.208003001249643,0.099069712943652,0,1,1
"Mb3688C",183.126511325199,-0.207868292039016,0.190643293329122,0,1,1
"Mb0899C",1411.4957445272,-0.207063824908856,0.0984887026302034,0,1,1
"Mb2923C",1104.55650298,-0.206787403128377,0.114891280856374,0,1,1
"Mb1627",1166.56324175981,-0.206420823614321,0.134387588741856,0,1,1
"Mb1571",3813.92434695909,-0.206257431520241,0.0943617517709307,0,1,1
"Mb3572C",470.996401517074,-0.205637865272786,0.18713242390789,0,1,1
"Mb0421",1547.9746895891,-0.205316046777263,0.120582519512979,0,1,1
"Mb2123C",3613.15090715111,-0.20507999295634,0.0892074948726585,0,1,1
"Mb2545C",852.701374043161,-0.204997159848995,0.14922005897201,0,1,1
"Mb2693",1971.4597587647,-0.20494910817867,0.101700712888705,0,1,1
"Mb1113",3113.46315155359,-0.204607992658872,0.148243753017907,0,1,1
"Mb0909",1713.45346521937,-0.204450060900855,0.178623737757012,0,1,1
"Mb0977",7469.97700918481,-0.204435654275051,0.161688869210287,0,1,1
"Mb2597",4338.28934799252,-0.203841392091409,0.111608578196906,0,1,1
"Mb3133",2132.8630139245,-0.203718957487747,0.106748200466519,0,1,1
"Mb3030C",9882.85237710506,-0.203271785068526,0.133317897291911,0,1,1
"Mb1101",54650.194610883,-0.203110015025772,0.105792590939529,0,1,1
"BQ2027_HIST",65.3986804654971,-0.201800105829158,0.288228231439417,0,1,1
"Mb2915",60.1217198622878,-0.199089612084984,0.263401480380769,0,1,1
"Mb1401A",716.152761226143,-0.19854690947784,0.109161326962298,0,1,1
"Mb2894C",4470.04906566451,-0.198411362409861,0.0944533034487325,0,1,1
"Mb1392C",46.436701693958,-0.198323432127317,0.309776266624753,0,1,1
"Mb0248C",8528.09612611226,-0.196864762405043,0.143586135768036,0,1,1
"Mb2790C",544.262847266633,-0.196453194751237,0.161834755790715,0,1,1
"Mb3690C",777.861259273623,-0.194826168727866,0.183601728046771,0,1,1
"Mb1548",7592.78982838493,-0.194304372050067,0.10246683981009,0,1,1
"Mb0735",7241.51753290576,-0.193109269739704,0.13586265955647,0,1,1
"Mb0554",453.369383890998,-0.192706008663614,0.196536195527368,0,1,1
"Mb3777",35.4590399311335,-0.192620702528041,0.362992036901057,0,1,1
"Mb3046C",21.4187540052034,-0.192426410965206,0.434810563235817,0,1,1
"Mb2948C",603.89813523064,-0.192359356637986,0.127013347556954,0,1,1
"Mb3181",11968.2344235715,-0.191999174035447,0.0975782154965728,0,1,1
"Mb0118",157.156970782701,-0.191746815914614,0.217150382075063,0,1,1
"Mb2887C",580.235835092002,-0.1914927467497,0.121426375302438,0,1,1
"Mb3251",8490.05142872222,-0.190864446999567,0.0911763236249847,0,1,1
"Mb3073C",392.337955869319,-0.1896041861335,0.23974289786986,0,1,1
"Mb0563C",1294.82099975324,-0.188838699126132,0.130816484494523,0,1,1
"Mb0695C",6087.65276499659,-0.1880449715775,0.163255448892315,0,1,1
"Mb3794",229.87589379517,-0.187889659527961,0.177276019806371,0,1,1
"Mb0768",739.705166133794,-0.187518503817072,0.243931109822455,0,1,1
"Mb1285",1288.59256638032,-0.187352519749948,0.132351260029229,0,1,1
"Mb1084",100.031180127862,-0.186399171902424,0.216958650807814,0,1,1
"Mb1032C",1304.02870903904,-0.185813016657895,0.146939571274432,0,1,1
"BQ2027_SERV",47.80197562193,-0.1847671493514,0.320495240898701,0,1,1
"Mb3429C",5985.57325733727,-0.183950789167422,0.197359832177644,0,1,1
"Mb0965C",667.014602367202,-0.182391601500874,0.119908927520887,0,1,1
"Mb3926C",1252.94076943523,-0.181668775734543,0.113035058244937,0,1,1
"Mb2412",10271.6497990126,-0.181610044440918,0.0930420570475035,0,1,1
"Mb0263",421.287165354562,-0.181135312524742,0.129831763799004,0,1,1
"Mb1768C",521.260620037528,-0.18032979440347,0.21625496493187,0,1,1
"Mb2178C",10337.014292366,-0.180033847155766,0.0998967733259705,0,1,1
"Mb1595",1594.0753019154,-0.179770509051213,0.101743134203681,0,1,1
"Mb1524",5462.06955255008,-0.17937331308433,0.117359404583499,0,1,1
"Mb1140",2959.1927692792,-0.179348841431531,0.136930456269244,0,1,1
"Mb1692",932.555851048669,-0.178746285151933,0.20864221776005,0,1,1
"Mb2318",1953.8133250044,-0.177986039444679,0.109332571788785,0,1,1
"Mb2731C",850.319691718949,-0.177128636331409,0.129442701985524,0,1,1
"Mb1435C",1466.20062579876,-0.176568833626753,0.127888981030637,0,1,1
"Mb3635C",1305.84281575568,-0.176466604357896,0.133181426756931,0,1,1
"Mb1505",263.787392645872,-0.17596697265755,0.147892652051055,0,1,1
"Mb1290",1234.00506690722,-0.17499360517738,0.175051314646177,0,1,1
"Mb3649C",1050.99879520738,-0.174156171901446,0.14595646592949,0,1,1
"Mb2956",45801.9338659802,-0.173950700211057,0.153618109771315,0,1,1
"Mb2745C",3726.79468134156,-0.173846767559868,0.110461374094449,0,1,1
"Mb2866C",4778.74879792532,-0.173177128041227,0.126490998957702,0,1,1
"Mb1833C",70.8431293005733,-0.172981931802246,0.284257089013331,0,1,1
"Mb1265C",3301.02060317082,-0.17287235295822,0.116239154877589,0,1,1
"Mb3390C",482.369328343692,-0.172556886559335,0.126728231416467,0,1,1
"Mb3484C",4927.78029058174,-0.172444175548051,0.13680016587536,0,1,1
"Mb3423",1166.99880828492,-0.171944993895776,0.142537130633619,0,1,1
"Mb2987",530.456694130235,-0.171704139224737,0.157082459617884,0,1,1
"Mb0961",769.59609596049,-0.170981427275386,0.107609754272728,0,1,1
"Mb1252C",2626.24639819202,-0.168874336577819,0.107266737450749,0,1,1
"Mb3249C",2926.10413206733,-0.16822357482253,0.104000032210324,0,1,1
"Mb2091",1939.56672233143,-0.16764434996371,0.162938938281086,0,1,1
"Mb1596",2811.08310935711,-0.167323937212222,0.161310897606759,0,1,1
"Mb0016C",7430.77746076189,-0.167220270872903,0.105004120560237,0,1,1
"Mb1629",1993.74260878908,-0.166960599163509,0.1011917853934,0,1,1
"Mb0043C",2384.27984677319,-0.166877706555519,0.125488726999802,0,1,1
"Mb2562C",2423.67584805236,-0.166820132371824,0.132105475838772,0,1,1
"Mb0758",293.866526564755,-0.166275895969719,0.139188448495115,0,1,1
"Mb3551",736.492505916894,-0.165592324515029,0.126413927885679,0,1,1
"Mb0061",4832.05670702836,-0.164456928727831,0.123155881358061,0,1,1
"Mb0927C",3629.76857452201,-0.164314419271944,0.0927343521946565,0,1,1
"Mb3315C",721.169151988038,-0.164310460711332,0.136980080685945,0,1,1
"Mb2049C",4974.08511208731,-0.164121594791933,0.132105008989876,0,1,1
"Mb3872C",4610.89127863229,-0.163845635893843,0.113207408094043,0,1,1
"Mb3123",2822.40371838916,-0.163552625799579,0.152009647404988,0,1,1
"Mb0562C",3392.29235148758,-0.163338628707256,0.105728903807308,0,1,1
"Mb0126C",334.985978773962,-0.163154427055106,0.146347316266035,0,1,1
"Mb2052C",901.380053207928,-0.162933933817547,0.183165523288754,0,1,1
"Mb0242C",1059.35304136987,-0.162597107667652,0.13413334419505,0,1,1
"Mb1613C",347.797503891907,-0.162483144818701,0.169455911591669,0,1,1
"Mb0584",1419.95846379298,-0.161325929091713,0.283889866552186,0,1,1
"Mb1760",2195.53973063114,-0.161124565928823,0.137071221416341,0,1,1
"Mb1458",2359.32491803121,-0.161016715585616,0.0964909856872675,0,1,1
"Mb2600",161.878012085226,-0.16045923117552,0.178005422320038,0,1,1
"Mb2694C",1530.79922250456,-0.15997304430491,0.0971455922397393,0,1,1
"Mb0225",160.264748095459,-0.159772025515777,0.200614032956074,0,1,1
"Mb2961",7708.20617152893,-0.159660529269594,0.144379149080768,0,1,1
"Mb0618C",63.7899804324669,-0.1570542870182,0.273177379645578,0,1,1
"Mb3775C",221.135781833592,-0.156342833719052,0.200094391254297,0,1,1
"Mb1013",671.798875365821,-0.155712596588982,0.158144865707296,0,1,1
"Mb1818",403.131136732779,-0.155081939580915,0.170096803805194,0,1,1
"Mb1193",2723.64306840985,-0.15373345016351,0.106315676737265,0,1,1
"Mb2296",423.355916608603,-0.153531607003355,0.145696234276915,0,1,1
"Mb2980",2905.78942136417,-0.153315641091004,0.146478179692364,0,1,1
"Mb1364C",1662.66749924262,-0.153291751655826,0.133363939584481,0,1,1
"Mb1962",675.465411233952,-0.153049371130394,0.120544375958994,0,1,1
"Mb1527",527.683517309028,-0.152844436079269,0.126864149891976,0,1,1
"Mb3937C",2380.51308276332,-0.151939038078971,0.153796430114807,0,1,1
"Mb1516",9497.62466628942,-0.151758772324515,0.11060111089676,0,1,1
"Mb1155",934.746046358192,-0.151685390515216,0.155841246935627,0,1,1
"Mb3562",372.110871243604,-0.151666198596422,0.138393519394154,0,1,1
"Mb3614C",37146.9754237665,-0.151189179785763,0.144833451861042,0,1,1
"Mb1852",16899.4988214088,-0.151112530738125,0.110537971351916,0,1,1
"Mb2606C",4932.80425238661,-0.150756719466349,0.0980115672668915,0,1,1
"Mb3255C",723.124285056031,-0.150631528518017,0.125528781652264,0,1,1
"Mb1854",1257.76146211219,-0.150189105401684,0.115947410255539,0,1,1
"Mb2962",4413.92834084392,-0.150089122353676,0.158470773486417,0,1,1
"Mb2594",2884.08076603357,-0.150041672275544,0.127671338868125,0,1,1
"Mb1873C",2799.13719691039,-0.149963434741862,0.137928652190963,0,1,1
"Mb2905C",5555.70662149602,-0.149537832836957,0.0943066026103562,0,1,1
"Mb2559C",998.838052134362,-0.1490172228332,0.113335895820971,0,1,1
"Mb0163",1208.67400643826,-0.148833418288133,0.123821203183516,0,1,1
"Mb2805C",9418.10271176358,-0.148705488686655,0.149601862011382,0,1,1
"Mb2069C",1388.34225756747,-0.148165323773613,0.0996327146521025,0,1,1
"Mb2058",1702.20391038517,-0.146929202775464,0.707297049906501,0,1,1
"Mb0418C",4525.66512719499,-0.146472103029306,0.132124368255613,0,1,1
"Mb0010C",1137.8145218001,-0.145991892599013,0.105009987718159,0,1,1
"Mb0897",6539.50534356219,-0.145698568126945,0.103404504008596,0,1,1
"Mb1199C",1756.01018510541,-0.145275085175685,0.0917312698760986,0,1,1
"Mb0309",2583.25486676176,-0.145269704110732,0.122233079633771,0,1,1
"Mb1903C",43614.0561636387,-0.144628925813986,0.161997646515272,0,1,1
"Mb2764C",5057.56711617021,-0.144295696615963,0.151081123807919,0,1,1
"Mb3171",3377.15738774174,-0.144231329282138,0.0961824662194918,0,1,1
"Mb1914C",1985.31882920399,-0.144013449089636,0.11998650856713,0,1,1
"Mb1257C",862.496982075985,-0.142529542853187,0.156651971870805,0,1,1
"Mb1254",3865.71652414332,-0.142522551495672,0.153157356476791,0,1,1
"Mb3509C",250.130206718683,-0.142343358447426,0.156449017824913,0,1,1
"Mb1019C",881.384750634919,-0.141924396505752,0.131916261457978,0,1,1
"Mb2537",3271.12948851907,-0.141904458079392,0.0953822432846127,0,1,1
"Mb3233",2713.87944001896,-0.141885868243017,0.0898982873434199,0,1,1
"Mb3916C",684.219353769247,-0.140531843457646,0.188850691359007,0,1,1
"Mb1384",641.016117994668,-0.139222037949809,0.169586038375328,0,1,1
"Mb1366",1963.59434877084,-0.1389158444434,0.0965819252168516,0,1,1
"Mb0485",7040.55043185003,-0.138546068828786,0.142109624480824,0,1,1
"Mb0030",2001.11034680065,-0.136803622888989,0.100809557307451,0,1,1
"Mb2800C",3388.67230119423,-0.136615986357506,0.11642441451741,0,1,1
"Mb1848",855.766866965871,-0.136586172726136,0.119963456900705,0,1,1
"Mb0350",1296.03006456116,-0.13614820388521,0.128664211970404,0,1,1
"Mb2032",2932.41713589297,-0.136033275794149,0.132281527413784,0,1,1
"Mb3261C",2157.68481322261,-0.135304165580051,0.0989019078617809,0,1,1
"Mb0520",463.997327679921,-0.134898446007994,0.148008398117166,0,1,1
"Mb3022",276.804101516646,-0.134321689188799,0.177109839754399,0,1,1
"Mb2651",656.715884551733,-0.133806106307865,0.13711171052856,0,1,1
"Mb0392",509.145030223793,-0.133782984316824,0.122267098052522,0,1,1
"Mb0772",530.335543477415,-0.133370216745072,0.17632038484609,0,1,1
"Mb3878",558.63307389763,-0.132863932510275,0.125151160317348,0,1,1
"Mb0506C",4127.77021715182,-0.132855726761719,0.100565142640654,0,1,1
"Mb2752C",5533.66075112204,-0.132605733736898,0.136811382811299,0,1,1
"Mb1883",645.302522758268,-0.131801062114725,0.159584406226895,0,1,1
"Mb3541",1672.69953406191,-0.131798010564262,0.252976920036919,0,1,1
"Mb0888",5166.5606434482,-0.129765475800564,0.106460373205941,0,1,1
"Mb1844",889.639221164336,-0.129562003702688,0.125028460300118,0,1,1
"Mb1941C",2819.70679702318,-0.128668901186863,0.14089247126204,0,1,1
"Mb2722",17656.3815278104,-0.128405221943854,0.10418233564474,0,1,1
"Mb1809",2539.51700760615,-0.128307412379913,0.092156198421605,0,1,1
"Mb0594",1209.69562987937,-0.127508866572319,0.149491475544263,0,1,1
"Mb2830",87.1498415609937,-0.127393055045391,0.236635940560333,0,1,1
"Mb1761C",3559.64110921696,-0.126884299385836,0.120892833354942,0,1,1
"Mb3331C",2818.41498178536,-0.126653682033099,0.144770842575341,0,1,1
"Mb3098",515.287942249027,-0.126041975896318,0.129251926042005,0,1,1
"Mb3070",6638.91980466606,-0.125901998315986,0.0916339067671365,0,1,1
"Mb2988",328.792597154338,-0.125806993738896,0.164625438005965,0,1,1
"Mb1509",257.270767160002,-0.125720212571207,0.161579099283573,0,1,1
"Mb3035C",3224.54448204997,-0.125457573726612,0.0924879084742754,0,1,1
"Mb3254C",2524.54360024751,-0.12501932993733,0.0923874657073964,0,1,1
"Mb3548C",1395.77486493329,-0.12453722119064,0.146000978847828,0,1,1
"Mb2822",1657.55314282599,-0.124179611363179,0.159723022728175,0,1,1
"Mb2380",326.926610348665,-0.123736679751882,0.198781232712837,0,1,1
"Mb3803",5664.36295243505,-0.123440891780883,0.0976171319438029,0,1,1
"Mb1910",594.906980245087,-0.123393247066497,0.121021721500221,0,1,1
"Mb1092C",1194.06503702303,-0.12293977277866,0.114323474457611,0,1,1
"Mb2256C",1360.36682978218,-0.122774129368637,0.181837818137726,0,1,1
"Mb0229C",639.49892550505,-0.121538861740204,0.133830022235787,0,1,1
"Mb2414",1016.11488671893,-0.121223967930691,0.114488678323685,0,1,1
"Mb2459C",60.4650377977689,-0.120761599419413,0.353101256451321,0,1,1
"Mb0940C",108.022939851336,-0.120442648201209,0.209172266109877,0,1,1
"Mb3723A",2111.83730009077,-0.119990317210882,0.130533072699697,0,1,1
"Mb1565C",1686.27647372906,-0.118919066848807,0.134907353277831,0,1,1
"Mb3130C",560.242140195362,-0.118846719625493,0.165344008283013,0,1,1
"Mb0983",3080.59159654253,-0.118200683060435,0.124521815512307,0,1,1
"Mb1966C",251.785288418139,-0.117999627403194,0.205336507481585,0,1,1
"Mb3758",413.343923490376,-0.117245501309346,0.151062831994692,0,1,1
"Mb2022C",134.689754593303,-0.117063444960242,0.204648838973103,0,1,1
"Mb2578",414.759513968948,-0.117016823321532,0.152443511224198,0,1,1
"Mb3157C",2320.14566417484,-0.116916973759358,0.576790805863944,0,1,1
"Mb2501C",1700.10181428906,-0.116278129250218,0.107368593408129,0,1,1
"Mb3708",4571.32545644573,-0.116224186828267,0.120067577998921,0,1,1
"Mb3479",162.506765221388,-0.115925901920516,0.195808850028531,0,1,1
"Mb2773C",5156.90635709296,-0.115196290655642,0.095726716365123,0,1,1
"BQ2027_ASPT",118.416876062618,-0.114978547760528,0.210781518534641,0,1,1
"Mb2001C",5093.25949489774,-0.113936573443122,0.130646189973171,0,1,1
"Mb1841",906.355869420057,-0.113505500055939,0.161621261601329,0,1,1
"Mb2077C",9732.46977696339,-0.113457433846659,0.112449937345625,0,1,1
"Mb0252",494.328490156874,-0.112417252988359,0.123437971314578,0,1,1
"Mb3728C",428.682033968733,-0.111476448033378,0.221844818763924,0,1,1
"Mb0055",4300.08426025854,-0.110974504861319,0.13395369058922,0,1,1
"Mb2479C",135.771401431705,-0.110403561770353,0.206720730883798,0,1,1
"Mb0205",1033.56489657169,-0.109601888208955,0.159575174049186,0,1,1
"Mb0325C",3247.00866113925,-0.10877251582726,0.0920360082055443,0,1,1
"Mb1375",4579.57607708014,-0.10784760712342,0.110826000505947,0,1,1
"Mb1899",1365.61527705615,-0.107159943926218,0.161108821595252,0,1,1
"Mb0650C",1744.81233874711,-0.107137810437131,0.112944680028027,0,1,1
"Mb1637",13115.8755587398,-0.106185350066065,0.100459408165129,0,1,1
"Mb3709",4546.77578399279,-0.105139971319547,0.102391527690232,0,1,1
"Mb2118C",7900.21991216038,-0.102428087365332,0.135737338363147,0,1,1
"Mb1091",882.184287730574,-0.102066484639886,0.163682038559224,0,1,1
"Mb1786",117.701895391804,-0.101224832520972,0.202858613360631,0,1,1
"Mb1905",727.111736843854,-0.100256135580912,0.120261284390343,0,1,1
"Mb0051",14805.4766874991,-0.0994809834324185,0.0890051141847417,0,1,1
"Mb2398C",149.359569178008,-0.0994107518194728,0.251896446618936,0,1,1
"Mb2672C",534.90445252805,-0.0993915397993127,0.132378797612233,0,1,1
"Mb2634",1735.27234330499,-0.0991970455467173,0.0932815399262593,0,1,1
"Mb1639",5488.77797723855,-0.0978332018696819,0.103173889600636,0,1,1
"Mb0413",1794.06277576545,-0.0976745444249792,0.120944794507638,0,1,1
